state,a0,a1,a2,a3,a4,a5,a6,a7
990,0.0000,-1.2530,-1.1372,0.0000,-1.1312,0.0000,-1.1481,0.0000
991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
994,-0.9810,0.0000,0.0000,-1.7298,0.0000,-1.3035,0.0000,-1.3598
995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
998,-1.1351,0.0000,0.0000,-1.7237,0.0000,-1.6227,-1.5564,0.0000
999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1002,-1.1000,0.0000,0.0000,-1.2864,-1.1912,0.0000,0.0000,-1.1072
1003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1004,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1006,-1.7000,0.0000,0.0000,-1.7000,-1.7000,0.0000,-1.6282,0.0000
1007,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1009,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1010,-1.2220,0.0000,-1.2749,0.0000,0.0000,-1.1960,0.0000,-1.2864
1011,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1013,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1014,-1.1481,0.0000,-1.0979,0.0000,0.0000,-1.1477,-1.1391,0.0000
1015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1017,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1018,-2.0999,0.0000,-1.8657,0.0000,-2.0900,0.0000,0.0000,-2.1173
1019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1021,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1022,-1.6156,0.0000,-1.6156,0.0000,-1.6184,0.0000,-1.6575,0.0000
1023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
