state,a0,a1,a2,a3,a4,a5,a6,a7
662,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
663,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
664,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
665,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
666,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
668,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
670,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
672,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
674,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
676,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
681,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
684,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
685,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
687,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
688,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
691,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
692,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
697,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
703,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
705,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
706,0.0000,83.6105,0.0000,65.9701,0.0000,81.7306,0.0000,68.7472
707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
709,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
710,0.0000,45.7043,0.0000,84.2468,0.0000,87.7994,83.3796,0.0000
711,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
712,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
713,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
714,0.0000,89.5000,0.0000,89.5000,89.5000,0.0000,0.0000,89.5000
715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
716,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
717,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
718,0.0000,79.8989,0.0000,79.6884,87.7392,0.0000,74.9737,0.0000
719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
722,0.0000,84.3219,75.9719,0.0000,0.0000,74.3475,0.0000,56.1507
723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
726,0.0000,84.3223,75.7846,0.0000,0.0000,70.0981,74.0681,0.0000
727,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
729,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
730,0.0000,78.9822,72.1881,0.0000,45.1918,0.0000,0.0000,83.4019
731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
734,0.0000,82.1283,81.9046,0.0000,83.7416,0.0000,19.6508,0.0000
735,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
736,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
737,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
738,55.9352,0.0000,0.0000,71.5667,0.0000,79.2540,0.0000,84.6618
739,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
740,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
742,78.4405,0.0000,0.0000,84.3378,0.0000,74.0213,78.7500,0.0000
743,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
745,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
746,87.3534,0.0000,0.0000,44.2491,74.4807,0.0000,0.0000,43.3047
747,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
748,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
749,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
750,87.7148,0.0000,0.0000,76.2066,77.3119,0.0000,69.0386,0.0000
751,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
752,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
754,42.3386,0.0000,83.1427,0.0000,0.0000,47.5953,0.0000,84.2449
755,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
756,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
758,81.7282,0.0000,74.7611,0.0000,0.0000,81.8001,84.3457,0.0000
759,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
760,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
762,34.8170,0.0000,85.4051,0.0000,52.3433,0.0000,0.0000,74.6160
763,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
764,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
765,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
766,83.7414,0.0000,75.6925,0.0000,82.0884,0.0000,78.3855,0.0000
767,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
768,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
769,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
770,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
771,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
772,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
775,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
776,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
777,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
778,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
779,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
780,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
783,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
784,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
786,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
787,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
788,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
789,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
790,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
791,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
792,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
793,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
794,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
796,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
801,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
803,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
806,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
807,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
808,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
810,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
812,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
814,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
815,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
817,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
818,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
819,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
821,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
823,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
825,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
827,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
828,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
830,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
832,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
833,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
834,0.0000,1.7985,0.0000,1.3264,0.0000,2.2222,0.0000,2.2196
835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
837,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
838,0.0000,1.6339,0.0000,1.6709,0.0000,2.0742,2.2778,0.0000
839,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
842,0.0000,1.6748,0.0000,1.6778,2.2778,0.0000,0.0000,2.0776
843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
845,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
846,0.0000,1.3951,0.0000,1.3602,2.2222,0.0000,2.1508,0.0000
847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
848,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
849,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
850,0.0000,0.2169,1.3696,0.0000,0.0000,0.2256,0.0000,1.6748
851,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
852,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
853,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
854,0.0000,-0.3819,2.2221,0.0000,0.0000,1.2631,0.7705,0.0000
855,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
858,0.0000,0.4051,2.2222,0.0000,1.1088,0.0000,0.0000,1.3075
859,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
861,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
862,0.0000,-0.3830,2.0744,0.0000,0.8310,0.0000,0.4980,0.0000
863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
864,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
866,2.2669,0.0000,0.0000,0.4035,0.0000,1.1157,0.0000,-0.0500
867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
870,2.2187,0.0000,0.0000,-0.3000,0.0000,0.0000,0.2788,0.0000
871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
874,2.2221,0.0000,0.0000,0.1937,0.0000,0.0000,0.0000,0.6818
875,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
876,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
877,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
878,2.0600,0.0000,0.0000,0.0331,0.0000,0.0000,0.0000,0.0000
879,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
882,0.6649,0.0000,1.4798,0.0000,0.0000,0.3407,0.0000,0.0000
883,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
884,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
885,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
886,-0.0500,0.0000,0.9839,0.0000,0.0000,0.0635,0.0000,0.0000
887,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
890,1.6580,0.0000,0.0000,0.0000,0.0388,0.0000,0.0000,0.0000
891,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
892,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
893,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
894,-0.1000,0.0000,1.2195,0.0000,-0.1817,0.0000,0.1690,0.0000
895,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
896,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
898,0.0000,5.0000,0.0000,4.9997,0.0000,4.9999,0.0000,5.0000
899,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
901,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
902,0.0000,4.3277,0.0000,4.4675,0.0000,4.8052,4.8446,0.0000
903,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
905,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
906,0.0000,4.2768,0.0000,4.4740,4.8489,0.0000,0.0000,4.7666
907,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
909,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
910,0.0000,4.0001,0.0000,4.0001,4.4053,0.0000,4.8338,0.0000
911,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
912,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
914,0.0000,4.2048,4.8878,0.0000,0.0000,4.7500,0.0000,4.7051
915,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
918,0.0000,3.9439,4.9408,0.0000,0.0000,4.8175,4.7240,0.0000
919,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
921,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
922,0.0000,2.9878,4.9143,0.0000,4.7102,0.0000,0.0000,3.8657
923,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
924,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
926,0.0000,2.5882,5.0732,0.0000,4.8234,0.0000,4.6200,0.0000
927,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
929,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
930,4.8795,0.0000,0.0000,3.9270,0.0000,4.1714,0.0000,4.4209
931,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
933,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
934,4.8215,0.0000,0.0000,4.5766,0.0000,4.4479,4.5903,0.0000
935,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
937,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
938,4.4689,0.0000,0.0000,2.7451,4.7076,0.0000,0.0000,3.1135
939,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
941,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
942,4.8464,0.0000,0.0000,2.1439,4.2253,0.0000,3.0585,0.0000
943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
944,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
946,4.2440,0.0000,4.8920,0.0000,0.0000,2.4811,0.0000,3.2738
947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
948,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
949,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
950,4.2040,0.0000,4.5157,0.0000,0.0000,1.5304,3.4434,0.0000
951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
953,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
954,3.8638,0.0000,3.2517,0.0000,2.1411,0.0000,0.0000,1.8862
955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
956,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
957,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
958,2.8945,0.0000,0.9343,0.0000,3.8318,0.0000,2.9866,0.0000
959,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
960,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
961,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
962,0.0000,6.8973,0.0000,6.8432,0.0000,7.2250,0.0000,7.2255
963,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
966,0.0000,6.7896,0.0000,7.1386,0.0000,7.1348,7.2810,0.0000
967,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
970,0.0000,6.7697,0.0000,6.7843,7.2808,0.0000,0.0000,7.1833
971,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
973,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
974,0.0000,7.0683,0.0000,6.6746,7.2425,0.0000,6.0192,0.0000
975,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
978,0.0000,6.3856,7.2849,0.0000,0.0000,6.8275,0.0000,7.0450
979,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
980,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
982,0.0000,5.8449,7.5887,0.0000,0.0000,6.6579,7.2742,0.0000
983,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
984,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
985,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
986,0.0000,6.1687,7.2578,0.0000,7.1193,0.0000,0.0000,6.6953
987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
988,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
990,0.0000,6.0198,7.2015,0.0000,7.2335,0.0000,7.2475,0.0000
991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
992,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
